"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051923","GO:0051923","sulfation","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"TPST1",1
"GO:0060444","GO:0060444","branching involved in mammary gland duct morphogenesis","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"DDR1",1
"GO:0060445","GO:0060445","branching involved in salivary gland morphogenesis","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"FGF7",1
"GO:0060713","GO:0060713","labyrinthine layer morphogenesis","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"NCOA1",1
"GO:0061687","GO:0061687","detoxification of inorganic compound","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"MT1X",1
"GO:0071305","GO:0071305","cellular response to vitamin D","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"GDAP1",1
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"HCN4",1
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"CNEP1R1",1
"GO:0099010","GO:0099010","modification of postsynaptic structure","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"CDC42",1
"GO:0150105","GO:0150105","protein localization to cell-cell junction","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"MPP7",1
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"EPHB2",1
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"CHMP3",1
"GO:1902473","GO:1902473","regulation of protein localization to synapse","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"GRIPAP1",1
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"HSD11B2",1
"GO:1902774","GO:1902774","late endosome to lysosome transport","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"CHMP3",1
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"MALT1",1
"GO:2000561","GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"ITCH",1
"GO:2000725","GO:2000725","regulation of cardiac muscle cell differentiation","1/456","22/18888",0.0454545454545455,1.88277511961723,0.651627179259981,0.416055966251816,0.739963476153268,0.705922998064287,"MEF2C",1
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","3/456","97/18888",0.0309278350515464,1.2810634834509,0.436508822630026,0.416330042276167,0.739963476153268,0.705922998064287,"DNASE1L3/PTGDS/SPHK2",3
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","9/456","334/18888",0.0269461077844311,1.11613614875512,0.336821307955259,0.416468618275106,0.739963476153268,0.705922998064287,"XRCC5/SLC4A11/PTPRK/MFAP4/TIMP1/RPTOR/RHBDD1/RHNO1/PCNA",9
"GO:0104004","GO:0104004","cellular response to environmental stimulus","9/456","334/18888",0.0269461077844311,1.11613614875512,0.336821307955259,0.416468618275106,0.739963476153268,0.705922998064287,"XRCC5/SLC4A11/PTPRK/MFAP4/TIMP1/RPTOR/RHBDD1/RHNO1/PCNA",9
"GO:0006639","GO:0006639","acylglycerol metabolic process","4/456","136/18888",0.0294117647058824,1.21826625386997,0.401799999893054,0.416951711877799,0.739963476153268,0.705922998064287,"DDHD2/DGKD/CNEP1R1/PCK2",4
"GO:0007041","GO:0007041","lysosomal transport","4/456","136/18888",0.0294117647058824,1.21826625386997,0.401799999893054,0.416951711877799,0.739963476153268,0.705922998064287,"CHMP3/GNPTG/VPS51/ANKFY1",4
"GO:0030833","GO:0030833","regulation of actin filament polymerization","4/456","136/18888",0.0294117647058824,1.21826625386997,0.401799999893054,0.416951711877799,0.739963476153268,0.705922998064287,"GSN/SNX9/TMSB4X/ARPC3",4
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"GUK1/MPP1",2
"GO:0010921","GO:0010921","regulation of phosphatase activity","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"MEF2C/PPP1R15B",2
"GO:0038066","GO:0038066","p38MAPK cascade","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"MFHAS1/MAP2K3",2
"GO:0043616","GO:0043616","keratinocyte proliferation","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"FGF7/PTPRK",2
"GO:0050432","GO:0050432","catecholamine secretion","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"SNCG/SNCA",2
"GO:0090497","GO:0090497","mesenchymal cell migration","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"SEMA4D/CDC42",2
"GO:0098900","GO:0098900","regulation of action potential","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"HCN4/CACNB3",2
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","2/456","59/18888",0.0338983050847458,1.40410347903657,0.488970488263835,0.418551880991274,0.740156332977888,0.706106982912486,"SNCA/SPHK2",2
"GO:0032635","GO:0032635","interleukin-6 production","5/456","176/18888",0.0284090909090909,1.17673444976077,0.370505894958237,0.4204873803332,0.742917178425814,0.708740821417494,"ARRB1/CSK/CD47/POU2F2/SPHK2",5
"GO:0032675","GO:0032675","regulation of interleukin-6 production","5/456","176/18888",0.0284090909090909,1.17673444976077,0.370505894958237,0.4204873803332,0.742917178425814,0.708740821417494,"ARRB1/CSK/CD47/POU2F2/SPHK2",5
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","4/456","137/18888",0.0291970802919708,1.20937379946216,0.386854881602695,0.422371883018363,0.745102773242473,0.710825872498056,"NGFR/FZD1/NBL1/CRIM1",4
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","3/456","98/18888",0.0306122448979592,1.26799140708915,0.418358114873842,0.422776095683487,0.745102773242473,0.710825872498056,"UCP2/GALK1/RPTOR",3
"GO:0046031","GO:0046031","ADP metabolic process","3/456","98/18888",0.0306122448979592,1.26799140708915,0.418358114873842,0.422776095683487,0.745102773242473,0.710825872498056,"UCP2/GALK1/RPTOR",3
"GO:1901653","GO:1901653","cellular response to peptide","10/456","376/18888",0.0265957446808511,1.10162374020157,0.313069029602728,0.42298961583656,0.745102773242473,0.710825872498056,"CDK5/UCP2/CSK/SLC39A14/PRNP/EPHB2/NCOA1/GKAP1/PCK2/RAP1GDS1",10
"GO:0006643","GO:0006643","membrane lipid metabolic process","6/456","217/18888",0.0276497695852535,1.14528256124181,0.338561247022266,0.426599760914133,0.745102773242473,0.710825872498056,"ST3GAL3/PIGT/B4GALNT1/ORMDL3/SIRT3/SPHK2",6
"GO:0007131","GO:0007131","reciprocal meiotic recombination","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"HFM1/FANCM",2
"GO:0014009","GO:0014009","glial cell proliferation","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"KRAS/ABCC8",2
"GO:0022029","GO:0022029","telencephalon cell migration","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"CDK5/CXCR4",2
"GO:0043030","GO:0043030","regulation of macrophage activation","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"MFHAS1/SNCA",2
"GO:0071168","GO:0071168","protein localization to chromatin","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"VRK1/ZMYND8",2
"GO:0071867","GO:0071867","response to monoamine","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"ADCY5/HDAC2",2
"GO:0071869","GO:0071869","response to catecholamine","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"ADCY5/HDAC2",2
"GO:0097300","GO:0097300","programmed necrotic cell death","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"ITCH/ALKBH7",2
"GO:0140527","GO:0140527","reciprocal homologous recombination","2/456","60/18888",0.0333333333333333,1.38070175438596,0.464553877296591,0.426900693926556,0.745102773242473,0.710825872498056,"HFM1/FANCM",2
"GO:0061337","GO:0061337","cardiac conduction","3/456","99/18888",0.0303030303030303,1.25518341307815,0.400401675865622,0.429197799144072,0.745102773242473,0.710825872498056,"HCN4/TRPC1/YWHAE",3
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"NBL1",1
"GO:0002834","GO:0002834","regulation of response to tumor cell","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"DAPK1",1
"GO:0006837","GO:0006837","serotonin transport","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"SNCA",1
"GO:0006925","GO:0006925","inflammatory cell apoptotic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"MEF2C",1
"GO:0010560","GO:0010560","positive regulation of glycoprotein biosynthetic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"TCF7L2",1
"GO:0010866","GO:0010866","regulation of triglyceride biosynthetic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"CNEP1R1",1
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"SCAP",1
"GO:0015874","GO:0015874","norepinephrine transport","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"SNCA",1
"GO:0016338","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"CLDN6",1
"GO:0018126","GO:0018126","protein hydroxylation","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"JMJD6",1
"GO:0021533","GO:0021533","cell differentiation in hindbrain","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"TTC21B",1
"GO:0021542","GO:0021542","dentate gyrus development","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"NEUROD1",1
"GO:0030220","GO:0030220","platelet formation","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"MEF2C",1
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"ERC2",1
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"MPV17",1
"GO:0032785","GO:0032785","negative regulation of DNA-templated transcription, elongation","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"NELFE",1
"GO:0033762","GO:0033762","response to glucagon","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"CYC1",1
"GO:0036303","GO:0036303","lymph vessel morphogenesis","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"ACVR2B",1
"GO:0038128","GO:0038128","ERBB2 signaling pathway","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"NRG1",1
"GO:0046058","GO:0046058","cAMP metabolic process","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"ADCY5",1
"GO:0046597","GO:0046597","negative regulation of viral entry into host cell","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"GSN",1
"GO:0046823","GO:0046823","negative regulation of nucleocytoplasmic transport","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"CDK5",1
"GO:0050961","GO:0050961","detection of temperature stimulus involved in sensory perception","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"CXCR4",1
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"SNCA",1
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"SNCA",1
"GO:0071359","GO:0071359","cellular response to dsRNA","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"RALB",1
"GO:0090042","GO:0090042","tubulin deacetylation","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"TADA2A",1
"GO:0097107","GO:0097107","postsynaptic density assembly","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"LRFN1",1
"GO:2000042","GO:2000042","negative regulation of double-strand break repair via homologous recombination","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"KMT5A",1
"GO:2000311","GO:2000311","regulation of AMPA receptor activity","1/456","23/18888",0.0434782608695652,1.80091533180778,0.604504866207008,0.430170165307745,0.745102773242473,0.710825872498056,"MEF2C",1
"GO:0050821","GO:0050821","protein stabilization","6/456","218/18888",0.0275229357798165,1.14002897151135,0.327078251519139,0.430886931060328,0.745967606253815,0.711650920668494,"PIH1D2/FLOT2/RAB21/CDC37L1/BAG6/CCT7",6
"GO:0051259","GO:0051259","protein complex oligomerization","7/456","258/18888",0.0271317829457364,1.12382700938392,0.314989799724352,0.43105037983034,0.745967606253815,0.711650920668494,"KCTD17/PRNP/JMJD6/NOL3/CRTC1/HSD17B8/SNCA",7
"GO:0001101","GO:0001101","response to acid chemical","4/456","139/18888",0.0287769784172662,1.19197273759939,0.357302112845488,0.433174670700647,0.745967606253815,0.711650920668494,"RRAGA/RRAGC/RPTOR/PCNA",4
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","8/456","299/18888",0.0267558528428094,1.10825558880479,0.296780654030425,0.434437538598025,0.745967606253815,0.711650920668494,"TCF7L2/PLEKHA1/MFHAS1/WDR91/VAV2/SEMA4D/CDC42/MYDGF",8
"GO:0009952","GO:0009952","anterior/posterior pattern specification","6/456","219/18888",0.0273972602739726,1.13482335976929,0.315648954838859,0.435168980375939,0.745967606253815,0.711650920668494,"PLXNA2/EN1/NEUROD1/WLS/GRSF1/ACVR2B",6
"GO:0003179","GO:0003179","heart valve morphogenesis","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"MEF2C/OLFM1",2
"GO:0008347","GO:0008347","glial cell migration","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"CDK5/NDN",2
"GO:0031102","GO:0031102","neuron projection regeneration","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"BRAF/PUM2",2
"GO:0044380","GO:0044380","protein localization to cytoskeleton","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"MARK4/CEP250",2
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"ARRB1/SNCA",2
"GO:0071709","GO:0071709","membrane assembly","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"CHMP3/EPHB2",2
"GO:0170035","GO:0170035","L-amino acid catabolic process","2/456","61/18888",0.0327868852459016,1.35806729939603,0.440571802099844,0.435186284925512,0.745967606253815,0.711650920668494,"GCSH/DDAH1",2
"GO:0000041","GO:0000041","transition metal ion transport","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"SLC39A14/FTH1/ABCC5",3
"GO:0006304","GO:0006304","DNA modification","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"MTA2/TRIM28/TET1",3
"GO:0007029","GO:0007029","endoplasmic reticulum organization","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"TMEM147/ESYT2/BAG6",3
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"CCNC/BMP2K/ARRB1",3
"GO:0050764","GO:0050764","regulation of phagocytosis","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"CSK/CD47/ITGAV",3
"GO:0051310","GO:0051310","metaphase chromosome alignment","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"CHMP3/CDC42/TTL",3
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","3/456","100/18888",0.03,1.24263157894737,0.382635032113864,0.435593890249515,0.745967606253815,0.711650920668494,"TCF7L2/ITGAV/NOL3",3
"GO:0009581","GO:0009581","detection of external stimulus","4/456","140/18888",0.0285714285714286,1.18345864661654,0.342690773207602,0.438555596849979,0.745967606253815,0.711650920668494,"CXCR4/CCDC66/NGFR/CEP250",4
"GO:0060541","GO:0060541","respiratory system development","6/456","220/18888",0.0272727272727273,1.12966507177033,0.304272799077649,0.439445450932948,0.745967606253815,0.711650920668494,"KRAS/FGF7/JMJD6/BAG6/CDC42/ACVR2B",6
"GO:0009451","GO:0009451","RNA modification","5/456","180/18888",0.0277777777777778,1.15058479532164,0.319287102375836,0.439473213346522,0.745967606253815,0.711650920668494,"ANKRD16/BCDIN3D/RBM15B/JMJD6/NAT10",5
"GO:0071772","GO:0071772","response to BMP","5/456","180/18888",0.0277777777777778,1.15058479532164,0.319287102375836,0.439473213346522,0.745967606253815,0.711650920668494,"FZD1/NBL1/CRIM1/ACVR2B/FKBP8",5
"GO:0071773","GO:0071773","cellular response to BMP stimulus","5/456","180/18888",0.0277777777777778,1.15058479532164,0.319287102375836,0.439473213346522,0.745967606253815,0.711650920668494,"FZD1/NBL1/CRIM1/ACVR2B/FKBP8",5
"GO:0021700","GO:0021700","developmental maturation","9/456","341/18888",0.0263929618768328,1.09322426300355,0.273241708891412,0.440530481054208,0.745967606253815,0.711650920668494,"CNTN2/ACTL6B/MAP3K13/SEZ6L/AP1M1/SEMA4D/DLG4/PICALM/YWHAZ",9
"GO:0010906","GO:0010906","regulation of glucose metabolic process","3/456","101/18888",0.0297029702970297,1.23032829598749,0.365053859582468,0.441963149525859,0.745967606253815,0.711650920668494,"CLK2/TCF7L2/BCKDK",3
"GO:0032784","GO:0032784","regulation of DNA-templated transcription elongation","3/456","101/18888",0.0297029702970297,1.23032829598749,0.365053859582468,0.441963149525859,0.745967606253815,0.711650920668494,"CDK12/ZMYND8/NELFE",3
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","3/456","101/18888",0.0297029702970297,1.23032829598749,0.365053859582468,0.441963149525859,0.745967606253815,0.711650920668494,"NDUFAF7/NDUFAF2/NDUFAF5",3
"GO:0043255","GO:0043255","regulation of carbohydrate biosynthetic process","3/456","101/18888",0.0297029702970297,1.23032829598749,0.365053859582468,0.441963149525859,0.745967606253815,0.711650920668494,"CLK2/TCF7L2/SNCA",3
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","3/456","101/18888",0.0297029702970297,1.23032829598749,0.365053859582468,0.441963149525859,0.745967606253815,0.711650920668494,"UCP2/CXCR4/SCD",3
"GO:0006611","GO:0006611","protein export from nucleus","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"CDK5/YWHAE",2
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"CD47/ITGAV",2
"GO:0042255","GO:0042255","ribosome assembly","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"XRCC5/ERAL1",2
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"YWHAE/TRIM28",2
"GO:0072348","GO:0072348","sulfur compound transport","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"UCP2/ABCC5",2
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","2/456","62/18888",0.032258064516129,1.33616298811545,0.417008006707282,0.443406837827243,0.745967606253815,0.711650920668494,"PRNP/EPHB2",2
"GO:0002082","GO:0002082","regulation of oxidative phosphorylation","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"SNCA",1
"GO:0002407","GO:0002407","dendritic cell chemotaxis","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"CXCR4",1
"GO:0003091","GO:0003091","renal water homeostasis","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"PRKACB",1
"GO:0006213","GO:0006213","pyrimidine nucleoside metabolic process","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"ERH",1
"GO:0006706","GO:0006706","steroid catabolic process","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"HSD17B14",1
"GO:0006740","GO:0006740","NADPH regeneration","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"RPTOR",1
"GO:0007042","GO:0007042","lysosomal lumen acidification","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"CREG1",1
"GO:0007130","GO:0007130","synaptonemal complex assembly","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"BAG6",1
"GO:0009651","GO:0009651","response to salt stress","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"XRCC5",1
"GO:0010640","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"SNCA",1
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"PTPRK",1
"GO:0023058","GO:0023058","adaptation of signaling pathway","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"ARRB1",1
"GO:0030277","GO:0030277","maintenance of gastrointestinal epithelium","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"NEUROD1",1
"GO:0030539","GO:0030539","male genitalia development","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"ROR2",1
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"ANAPC5",1
"GO:0035357","GO:0035357","peroxisome proliferator activated receptor signaling pathway","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"NCOA1",1
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"NGFR",1
"GO:0042438","GO:0042438","melanin biosynthetic process","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"TRPC1",1
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"SPHK2",1
"GO:0045624","GO:0045624","positive regulation of T-helper cell differentiation","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"MALT1",1
"GO:0046426","GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","1/456","24/18888",0.0416666666666667,1.72587719298246,0.55966681782039,0.443943947688856,0.745967606253815,0.711650920668494,"NEUROD1",1
